data,temperatura_media,precipitacao,fim_de_semana,feriado,preco_por_kg,promocao,demanda,demanda_dos_dias_anteriores,preco_por_kg_do_concorrente,intensidade_de_marketing
2010-12-03 09:16:07.883774,29.189758591167298,5.9446205480748056,0,0,2.4702587927135857,0,760.9392845793662,928.8833710681333,2.0418072470335495,0.8014101227693584
2010-12-04 09:16:07.883773,16.233554012063674,1.1122827757732971,1,0,0.7700464643260583,0,1311.9174083141563,810.1378744565969,2.290605521312343,0.873906895077847
2010-12-05 09:16:07.883772,13.86909015368789,5.878043543511824,1,0,1.299187002118634,0,1293.6588818555742,1311.0435014190784,2.292126703243541,0.873906895077847
2010-12-06 09:16:07.883771,32.61322934597155,12.35394405134742,0,0,2.822315949417581,0,796.1328779218383,1292.7849749604964,2.367728126442442,0.873906895077847
2010-12-07 09:16:07.883770,19.137028311930443,1.9094891634905051,0,0,0.5518302382103488,0,971.0956214059972,845.2589710267604,2.957317007473953,0.9886240591152509
2010-12-08 09:16:07.883769,24.510432988677124,1.8437069646429767,0,0,2.8759497748717067,0,851.5868785949677,970.1069973468819,1.837553248118801,0.8735928020813624
2010-12-09 09:16:07.883768,22.363925522115803,6.47215974476577,0,0,2.151111909604072,0,852.1147205420411,900.7132857928864,2.909685328914219,0.8735928020813624
2010-12-10 09:16:07.883767,30.615234047644265,0.3060622338226523,0,0,1.5769511292305236,1,1093.5021089094405,851.2411277399598,2.7804114348290714,0.7979472580334218
2010-12-11 09:16:07.883766,22.577278117642532,4.138934978053901,1,0,2.1014790436914534,0,1192.6250536529585,1092.704161651407,1.5209465242172133,0.7979472580334218
2010-12-12 09:16:07.883765,26.771346242492438,1.7404714859738353,1,0,0.7613926454663076,0,1276.5410900980917,1241.827106394925,1.0861638646573542,0.7979472580334218
2010-12-13 09:16:07.883764,21.151108457479502,1.087462590036188,0,0,1.8225716715851312,0,920.0382692306575,1275.7431428400582,1.4336651393907012,0.7601363698902199
2010-12-14 09:16:07.883763,11.258523067526665,7.247994269782723,0,0,2.8707729603540475,0,791.1085029812712,969.2781328607673,2.461856528475766,0.7601363698902199
2010-12-15 09:16:07.883762,29.628837296317666,3.3947053616298346,0,0,2.226950412803954,0,934.4119964151881,840.3483666113809,1.9845599593586205,0.8595504902635628
2010-12-16 09:16:07.883761,34.429233249851194,3.7035891710735527,0,0,0.5337319418364199,0,1056.3097853213703,983.5524459249245,1.3834761393436557,0.8044768455678365
2010-12-17 09:16:07.883760,13.2375456619273,3.8908718866213294,0,0,1.828174528078062,0,850.6222954486584,1055.5053084758024,0.5631423038734419,0.8044768455678365
2010-12-18 09:16:07.883759,10.632952479377144,5.409551031561721,1,0,1.362347312813287,0,1281.1056844610373,899.8178186030906,2.697869380803371,0.8044768455678365
2010-12-19 09:16:07.883758,25.32274795589001,1.0928397924422486,1,0,2.898983461477599,0,1161.803509220213,1280.3012076154694,2.4104141714456615,0.9146714302596495
2010-12-20 09:16:07.883757,10.92079474955222,7.069198130458373,0,0,2.6333984867859934,0,852.1374178981147,1210.8888377899534,1.942850558077414,0.9503124662685063
2010-12-21 09:16:07.883756,31.979138487747246,3.9008107985984033,0,0,2.9341903376386114,0,824.621309927024,901.1871054318461,0.5777909730124058,0.9451657611707172
2010-12-22 09:16:07.883755,33.0130664046952,1.595323780659181,0,0,1.9904071531161196,0,864.2879028700664,873.6761441658532,0.9079355939005114,0.9451657611707172
2010-12-23 09:16:07.883754,30.411808112353285,6.664635835710525,0,0,0.6084843098637528,0,972.8335279589952,913.3427371088957,2.24953456027704,0.9451657611707172
2010-12-24 09:16:07.883753,23.971565217583112,8.444647429843084,0,0,2.3487407429867493,0,860.1880379328604,971.8883621978244,2.1402125424584275,0.9451657611707172
2010-12-25 09:16:07.883752,15.230447783067172,0.105713883024853,1,0,1.7293421248256902,0,1299.2863401663133,909.2428721716897,2.126159846718944,0.9451657611707172
2010-12-26 09:16:07.883750,25.813047670772495,3.04712988350588,1,0,1.2610666079600883,0,1208.2840018151337,1298.3411744051425,2.9317521405020033,0.7724231990332587
2010-12-27 09:16:07.883749,15.411269073238861,5.109994732054909,0,0,0.937329702611986,0,905.2073951818213,1207.5115786161005,1.368693197026495,0.7724231990332587
2010-12-28 09:16:07.883748,16.055031193196072,5.676790946104308,0,0,1.9794723164358368,0,711.1649696544954,904.434971982788,0.9705478658635714,0.9944421178139186
2010-12-29 09:16:07.883747,17.84403336185514,0.1738334677172345,0,0,1.6805517073579155,0,897.9884193459388,760.1705275366814,2.063025907413575,0.7744390383172233
2010-12-30 09:16:07.883746,10.997328360162308,0.2388638854716452,0,0,0.5536100634792944,0,953.1504270771053,897.2139803076216,2.2928868815334975,0.7336842431665029
2010-12-31 09:16:07.883745,23.938396800136474,8.111752845410397,0,0,0.8767026257637272,0,988.7390434640461,952.4167428339388,2.274756916064958,0.7336842431665029
2011-01-01 09:16:07.883744,23.684968611981347,1.7039015161646218,1,0,2.730765800683366,0,1142.5688806350367,988.0053592208795,2.222945223516374,0.8119328509350515
2011-01-02 09:16:07.883743,14.43116012323845,0.033392629768496676,1,0,0.7731071349689203,0,1275.5163641484542,1191.7569477841016,2.255975781111083,0.7882979456490875
2011-01-03 09:16:07.883742,16.96015765395147,5.566080670320012,0,0,1.9311279496898748,0,866.9897244681135,1274.7280662028052,1.9033756198271155,0.893960773728032
2011-01-04 09:16:07.883741,13.19727350639349,0.1266880854276729,0,0,2.8473758829481133,0,894.7762448397345,916.0957636943855,1.321179565109177,0.893960773728032
2011-01-05 09:16:07.883740,18.744782730137622,15.695188682149237,0,0,0.5561266025061106,0,1064.8652024769601,943.8822840660065,2.254246657950464,0.7137159840247685
2011-01-06 09:16:07.883739,10.625317247956971,5.046649589865925,0,0,2.1015139082623553,0,911.9523718384373,1064.1514864929354,1.3018616128456424,0.7137159840247685
2011-01-07 09:16:07.883738,21.763093630039833,8.38641799143763,0,0,2.3323069690892337,0,897.1154581826033,961.2386558544125,1.5610613460285183,0.7137159840247685
2011-01-08 09:16:07.883737,24.921673450585423,0.32652242309336166,1,0,2.2470037686601607,0,1329.8475804884802,946.4017421985785,2.5048347233435506,0.973132452392159
2011-01-09 09:16:07.883736,18.94349133419194,1.8635915916060815,1,0,2.1013208188156947,0,1164.305691790421,1328.874448036088,1.9426761684209648,0.973132452392159
2011-01-10 09:16:07.883735,17.913604415832367,0.14179418048930648,0,0,0.8038956919540599,0,1009.0817154379333,1213.332559338029,2.4740275641795244,0.973132452392159
2011-01-11 09:16:07.883734,19.020793913214007,1.8833078518160202,0,0,0.51515287545175,0,960.655284677467,1008.1085829855411,2.979361316417913,0.973132452392159
2011-01-12 09:16:07.883733,15.3861851118143,1.7490189239036753,0,0,1.2201052899731568,0,956.2204676136246,959.6821522250748,2.227743685779461,0.973132452392159
2011-01-13 09:16:07.883732,32.7751465421171,10.29808505237487,0,0,1.207168960328322,0,965.477523232489,955.2473351612324,1.7104763139147128,0.8636903003840881
2011-01-14 09:16:07.883731,12.067055264456702,11.447377979956386,0,0,1.6621921518469476,0,973.2464518434133,964.613832932105,2.503796705925447,0.891154063033658
2011-01-15 09:16:07.883730,21.531429107907233,5.399725468861567,1,0,1.2342086166968467,0,1289.7746759434838,972.3552977803796,1.60805292139777,0.7861985093222051
2011-01-16 09:16:07.883729,21.664543729980238,2.5754129660233445,1,0,1.0135842870414766,0,1188.8545854272877,1288.9884774341615,0.7576722918014738,0.9178627746084451
2011-01-17 09:16:07.883728,15.08654578804494,0.9035481162626249,0,0,2.207645687191682,0,899.0335696612242,1237.9367226526792,2.0316055744512633,0.9332153381010441
2011-01-18 09:16:07.883727,20.626658114450166,5.742843047857491,0,0,2.3885902190618014,0,790.6074758320998,948.1003543231232,1.52655049466333,0.817536602192036
2011-01-19 09:16:07.883726,21.422700576276164,10.26704539312586,0,0,1.435896698575137,0,948.1006764431751,839.7899392299078,1.0769506563602693,0.7204456723797118
2011-01-20 09:16:07.883725,22.839119603637062,0.35992020276474945,0,0,1.2809174354159176,0,953.206282250935,997.3802307707954,2.797361698276644,0.7204456723797118
2011-01-21 09:16:07.883724,30.488835035225804,3.1026038905836173,0,0,2.8671427469392827,0,821.1903276295151,952.4858365785553,1.8637922098585582,0.7204456723797118
2011-01-22 09:16:07.883723,31.014553019754942,6.435717043315211,1,0,2.8134489349380813,0,1154.7864715382539,870.4698819571354,2.0752724993975877,0.9178141586124009
2011-01-23 09:16:07.883722,28.38746612776806,16.272764713531185,1,0,1.8352276571840416,1,1444.3645729806815,1203.8686573796415,2.373089800257661,0.849619565229663
2011-01-24 09:16:07.883721,20.938452266997576,6.755046906546203,0,0,0.5854564901480876,0,984.2700183188007,1443.5149534154518,1.155333124821581,0.849619565229663
2011-01-25 09:16:07.883720,17.967367385547384,5.843814448445565,0,0,2.3191921637212287,0,853.5755494264439,983.420398753571,2.201304551749492,0.849619565229663
2011-01-26 09:16:07.883719,15.497828318359074,12.82115954097204,0,0,2.4522417895927755,0,911.7663147149619,902.7259298612142,1.83414650174824,0.711887766452509
2011-01-27 09:16:07.883718,10.761733503766798,1.178351349147489,0,0,2.110863594426038,0,835.0565460590426,961.0544269485094,1.477572703921394,0.9829581646135455
2011-01-28 09:16:07.883717,21.648289309617322,0.9498132606264258,0,0,2.190295312946744,1,1104.3077086750811,884.073587894429,2.9093821642739197,0.9829581646135455
2011-01-29 09:16:07.883716,15.376354483018883,1.661306327073257,1,0,1.7717052228485204,1,1457.285647092937,1103.3247505104675,0.6827295369187563,0.9829581646135455
2011-01-30 09:16:07.883715,10.014829532619801,2.3367284471417804,1,0,1.0532927857632655,0,1281.4852733486716,1506.3026889283235,0.9448959944878217,0.9829581646135455
2011-01-31 09:16:07.883713,29.615191745906937,8.302191094234049,0,0,0.7421971566739923,0,1013.9406543178742,1330.502315184058,1.2814606550211853,0.9829581646135455
2011-02-01 09:16:07.883712,22.47758486711342,6.386784782932585,0,0,2.8428161700996246,0,902.4879520170912,1012.9576961532606,1.0862901128859332,0.7195574602060644
2011-02-02 09:16:07.883711,10.191715361143496,8.373447271741151,0,0,0.6356127728181221,0,984.2645368098696,951.7683945568851,1.0214825221762527,0.9793727689453366
2011-02-03 09:16:07.883710,20.607495369789675,11.461301557262722,0,0,1.3924090206664748,0,1018.2426154302534,983.2851640409242,1.862361702694122,0.7097829530944639
2011-02-04 09:16:07.883709,12.1248897817431,0.5547769152514499,0,0,1.0489487696232338,0,1028.231637110214,1017.532832477159,2.5782558366286747,0.7097829530944639
2011-02-05 09:16:07.883708,23.594121243075794,4.210723345997203,1,0,2.453636004795488,0,1200.604806797058,1027.5218541571196,0.9161439641405534,0.8597293200946068
2011-02-06 09:16:07.883707,27.523592715724572,1.6255816312633296,1,0,1.8087931277560794,0,1263.2788454470776,1249.7450774769634,0.7743123277466972,0.7610484578419623
2011-02-07 09:16:07.883706,19.791457400303663,1.0429648173221784,0,0,1.8150629807968814,0,940.427724976424,1312.5177969892356,0.5694195425725685,0.9895074710913443
2011-02-08 09:16:07.883699,23.126894469879268,0.8704352239937613,0,0,0.7998499795370423,0,1038.3440990727763,989.4382175053327,1.238021404062089,0.9895074710913443
2011-02-09 09:16:07.883698,13.18722205289915,3.506029931806327,0,0,1.3548205677897962,0,896.8523613369276,1037.354591601685,0.8324325226138553,0.7280376299068434
2011-02-10 09:16:07.883697,32.86277254054261,12.346698897186556,0,0,1.9174575427304221,0,848.9023977051386,946.1243237070208,0.5123421976941246,0.9480541755884104
2011-02-11 09:16:07.883696,32.21784582350726,2.6589138258911413,0,0,0.713435986428195,0,984.1669306712731,897.9543435295502,1.8240176817657088,0.9026953374086858
2011-02-12 09:16:07.883695,24.844697840399718,0.43592942592928424,1,0,2.0756760359376663,0,1182.9467980688066,983.2642353338645,1.6184260524038887,0.7685051639225888
2011-02-13 09:16:07.883694,25.22739300076264,8.536224529901604,1,0,0.6353074907464228,0,1276.8278682272569,1232.178292904884,1.336567821862032,0.7685051639225888
2011-02-14 09:16:07.883693,19.025181779849248,3.2928299026524126,0,0,2.938657115155682,0,815.7136060219518,1276.0593630633343,1.4231420586616126,0.8788565742700402
2011-02-15 09:16:07.883692,25.908731930876137,1.5477468845197135,0,0,2.0529930024464482,0,963.7264596949776,864.8347494476818,2.434938271114688,0.8788565742700402
2011-02-16 09:16:07.883691,10.648730031596983,6.506603259264152,0,0,0.7734049391594794,1,1127.3659464213868,962.8476031207076,0.7713440627389732,0.7606663670428752
2011-02-17 09:16:07.883690,13.916972254816494,5.023354038649394,0,0,1.763825015804183,0,846.4777354692824,1176.605280054344,2.727896375873514,0.7606663670428752
2011-02-18 09:16:07.883689,13.322772884061962,1.2035441319987117,0,0,1.8298499204354697,0,919.0759818492326,845.7170691022395,1.9425691758254398,0.7606663670428752
2011-02-19 09:16:07.883688,31.960398104621852,5.1823238550528385,1,0,1.9005207723713964,1,1442.4066958320868,918.3153154821897,1.4719651965157405,0.9367635960505318
2011-02-20 09:16:07.883687,27.745310868347556,5.963308125000182,1,0,0.624833989242581,0,1350.9546628430337,1491.4699322360364,2.2733725483445415,0.9125636264890029
2011-02-21 09:16:07.883686,29.5356010388294,0.45787162396836845,0,0,1.2056311350477737,0,961.688987238913,1350.0420992165448,1.295401449289497,0.97469754055138
2011-02-22 09:16:07.883685,10.104568960066038,10.355886024453548,0,0,2.333187524577409,0,898.5687668697338,960.7142896983617,2.769385997320997,0.97469754055138
2011-02-23 09:16:07.883684,20.318339061146673,0.1953960247159188,0,0,2.8144749826096476,0,825.9254259420088,897.5940693291825,2.738079335891352,0.8912371738240771
2011-02-24 09:16:07.883683,10.665509199186829,1.6817054942988199,0,0,0.9876250457163548,0,982.7313849293107,875.0341887681848,1.156186453411787,0.80891629403343
2011-02-25 09:16:07.883682,16.036833540976254,0.6993165583115163,0,0,1.5847638643246726,0,937.4048785485139,981.9224686352773,2.287539968487963,0.80891629403343
2011-02-26 09:16:07.883681,19.92590245310935,5.513277362154927,1,0,0.7059695266255591,0,1236.0181371172937,936.5959622544805,1.4818752122519694,0.80891629403343
2011-02-27 09:16:07.883680,25.80207309017491,8.197632691885358,1,0,1.5024480404002123,0,1200.5360451175134,1235.2092208232602,2.0939561097255766,0.7383877038325434
2011-02-28 09:16:07.883679,20.94132691830786,0.4598183032358917,0,0,2.827091494314095,0,921.3793238455538,1199.7976574136808,0.6503775413096096,0.7260728923159904
2011-03-01 09:16:07.883678,25.72897297076716,10.924893597631915,0,0,2.0241603154760606,1,1234.6595132241396,970.6532509532378,2.1127826082631684,0.9473233182648997
2011-03-02 09:16:07.883677,22.61918555812303,0.35902671362352784,0,0,2.499641136351724,0,886.6741079734021,1233.7121899058748,0.8998212196928386,0.9210577596320332
2011-03-03 09:16:07.883676,23.29153787550105,4.2966182831942445,0,0,0.8067055657884735,0,930.2422516330162,935.75305021377,1.8262828824475295,0.9210577596320332
2011-03-04 09:16:07.883675,21.708940966306812,2.6964777472331063,0,0,0.6755175466060911,0,1053.50186265134,929.3211938733841,2.6789866890999336,0.9210577596320332
2011-03-05 09:16:07.883674,23.851905802086076,3.460635780384813,1,0,2.4787217111637228,0,1260.617946627675,1052.5808048917079,1.140077754379646,0.9210577596320332
2011-03-06 09:16:07.883673,17.221157212954072,0.7705010563284022,1,0,2.820943310189778,0,1187.2268000754032,1309.696888868043,1.6333601382494298,0.8647415991050065
2011-03-07 09:16:07.883672,29.608416737450373,2.131694446109849,0,0,2.9675104058662427,0,707.9528817395563,1236.3620584762982,0.9062698543540497,0.7363786150344634
2011-03-08 09:16:07.883670,23.260193004956754,4.080240128404058,0,0,1.154581970159398,1,1128.8081364477441,757.2165031245219,0.9496602810950792,0.7363786150344634
2011-03-09 09:16:07.883669,24.40929613117146,13.383066757670385,0,0,1.0572415247836096,0,1053.9890528325175,1178.0717578327096,2.672851008122996,0.7363786150344634
2011-03-10 09:16:07.883668,30.530803349700026,1.975825194029902,0,0,0.5228708813376114,0,1010.3475365845247,1053.252674217483,2.220959050473955,0.7363786150344634
2011-03-11 09:16:07.883667,27.038558704621394,4.713980459127255,0,0,1.4946474634572235,0,932.7574906698039,1009.6111579694903,1.2544942780206711,0.7166961145993872
2011-03-12 09:16:07.883666,21.615994290001442,14.2410879942178,1,0,1.7369144534397196,1,1414.0575303440676,982.0407945552046,1.9024425380858596,0.9997306475332728
2011-03-13 09:16:07.883665,18.519939196918287,2.0036672485492506,1,0,1.9458607888750021,0,1274.9578463032146,1413.0577996965344,2.4353810343399402,0.7676527497563512
2011-03-14 09:16:07.883664,19.70269802409669,3.006719877961779,0,0,1.7502294115593926,0,881.9986188628159,1274.1901935534584,2.72586872816922,0.9042363323618334
2011-03-15 09:16:07.883663,32.81302826721009,4.440905946489916,0,0,2.8938578561167727,0,827.3228644033837,881.094382530454,2.7001282291429534,0.8282851327538538
2011-03-16 09:16:07.883662,13.758642307267884,2.0626286162660508,0,0,1.3643182084938479,0,946.4735338088514,876.4945792706299,2.9351416374806716,0.8282851327538538
2011-03-17 09:16:07.883661,24.392028166100676,3.1459374280618024,0,0,2.0888404566982177,1,1121.1732275230179,945.6452486760975,2.2794902679416533,0.7216921845108224
2011-03-18 09:16:07.883660,14.004719770722183,4.467308950815943,0,1,1.2360623875921022,1,1268.1248341529158,1120.451535338507,2.205825321542757,0.7216921845108224
2011-03-19 09:16:07.883659,22.961664954831846,19.88480393162695,1,0,2.2372763486455045,0,1246.8926917781896,1267.403141968405,1.2738845183677345,0.8519663055975922
2011-03-20 09:16:07.883658,23.355965141771094,2.8817899425988855,1,0,0.6146455283125146,0,1269.4847508079908,1296.040725472592,2.7741449981570065,0.8519663055975922
2011-03-21 09:16:07.883657,17.289197874951363,1.1406743991123163,0,0,2.569436415601457,0,788.260234855674,1268.6327845023932,1.5033740860515534,0.9407128571029759
2011-03-22 09:16:07.883656,24.071250846860288,23.797776504700984,0,0,0.5030169893369846,0,1013.0531318682521,837.319521998571,1.2813698662734918,0.9407128571029759
2011-03-23 09:16:07.883655,22.023150694935932,15.37502588528894,0,0,1.072746943656839,0,959.6846957495013,1012.1124190111491,2.6574944225092603,0.7350292020483945
2011-03-24 09:16:07.883654,23.667570235457166,3.4157414626361984,0,0,0.5017240633902248,1,1221.7099674618203,958.9496665474529,2.031926940450364,0.7350292020483945
2011-03-25 09:16:07.883653,33.29672725623779,1.4312377445528712,0,0,1.354282262565362,0,993.6070668432725,1220.974938259772,2.853371958859042,0.7614330364297806
2011-03-26 09:16:07.883652,15.433738571154805,6.813373036259441,1,0,1.3866738605028317,0,1235.7263138573603,992.8456338068427,2.710501978645339,0.8882206045209475
2011-03-27 09:16:07.883651,15.898773435911803,8.269968730048522,1,0,1.3947625233093772,0,1262.255934360032,1234.8380932528394,2.500944709578127,0.9767659213269779
2011-03-28 09:16:07.883650,34.662927407890585,4.770434655309292,0,0,2.7053479239710008,0,818.0382371027664,1261.279168438705,1.2208515883652953,0.7354802642598078
2011-03-29 09:16:07.883649,14.836032613397235,2.6051212127973127,0,0,2.2197776049177382,0,913.5898836155515,867.3027568385066,1.3301289628708552,0.9958151115175633
2011-03-30 09:16:07.883648,25.220220816364225,5.414652189843254,0,0,0.8171265468533636,0,981.1479695842206,962.5940685040339,1.2383125402878017,0.8016206839805603
2011-03-31 09:16:07.883647,23.793731597839802,0.08721343640296561,0,0,0.7178749478779336,1,1156.4821996328094,980.3463489002401,1.8493135045175801,0.8016206839805603
2011-04-01 09:16:07.883646,29.284997032481332,11.486332089571436,0,0,2.093953375003012,1,1055.5513996004963,1155.6805789488287,0.8455121204133906,0.8016206839805603
2011-04-02 09:16:07.883645,18.382303782258226,2.036713812716808,1,0,1.6133790896291615,1,1483.0282812394128,1104.7497789165157,2.7679370743755793,0.7020443699894233
2011-04-03 09:16:07.883644,25.803962009945824,7.267125045031106,1,0,1.1473424653805238,1,1511.4412851469053,1482.3262368694234,0.6827092816686904,0.7494113813514318
2011-04-04 09:16:07.883643,15.94750252880475,0.5804392131647225,0,0,2.266117676010264,1,1126.9437580732324,1560.691873765554,2.259018133060743,0.7494113813514318
2011-04-05 09:16:07.883642,17.537834053573533,19.295015930081505,0,0,2.3584333424022113,1,1220.4621956338706,1176.194346691881,2.450043833181318,0.9841876079289631
